Date,Price,Open,High,Low,Vol.,Change %
5/9/2023,156.12,155.08,156.68,153.88,1.27M,2.41%
5/8/2023,152.44,154.16,156.36,152.24,1.10M,-1.65%
5/5/2023,155.00,161.2,161.96,154.16,1.82M,-7.87%
5/4/2023,168.24,163.84,172.84,162.24,2.40M,4.89%
5/3/2023,160.40,157,160.76,152.28,3.15M,3.11%
5/2/2023,155.56,151.52,165.96,151.52,3.44M,4.43%
5/1/2023,148.96,150.18,150.48,145.44,1.71M,-1.64%
04/28/2023,151.44,156.88,156.88,151.24,2.64M,-3.98%
04/27/2023,157.72,159.48,159.6,155.68,1.79M,-4.34%
04/26/2023,164.88,166.6,168.2,160.24,1.28M,-2.53%
04/25/2023,169.16,158.4,170.28,157.08,2.16M,8.46%
04/24/2023,155.96,157.2,159.12,155.92,1.22M,-0.54%
04/21/2023,156.80,158.64,161.56,156.32,1.09M,-1.88%
04/20/2023,159.80,159.8,161.2,155.84,1.29M,2.20%
04/19/2023,156.36,157.96,158.6,154.64,1.21M,-0.38%
04/18/2023,156.96,157.32,159.48,155.48,1.14M,-0.66%
04/17/2023,158.00,162,162,157.12,949.84K,-2.73%
04/14/2023,162.44,166.32,167.48,162.44,1.24M,-1.77%
04/13/2023,165.36,168.48,168.56,164.6,1.29M,-3.64%
4/12/2023,171.60,167.2,172.84,166.48,990.03K,0.61%
4/11/2023,170.56,170.52,171.64,168.1,803.08K,-0.98%
4/10/2023,172.24,174.8,176.84,171.24,767.81K,-0.97%
4/6/2023,173.92,178.56,180.16,172.36,1.54M,-1.76%
4/5/2023,177.04,179.76,183.04,176.56,1.50M,-0.92%
4/4/2023,178.68,176.68,183.64,175.88,1.61M,1.73%
4/3/2023,175.64,179.6,182.96,175,1.07M,-2.23%
03/31/2023,179.64,179.56,180.6,177,644.40K,-0.44%
03/30/2023,180.44,179.32,186.64,178.84,644.60K,0.00%
03/29/2023,180.44,182.16,183.8,179.36,689.81K,-3.28%
03/28/2023,186.56,190.76,193.16,186.32,759.04K,-2.77%
03/27/2023,191.88,194.6,197.88,190.28,849.02K,-3.56%
03/24/2023,198.96,213.04,221.96,198.76,1.57M,-4.14%
03/23/2023,207.56,195.72,210.76,188.56,2.25M,2.67%
03/22/2023,202.16,193.88,202.2,187.2,3.08M,4.29%
03/21/2023,193.84,202.96,203.08,193.6,1.97M,-8.74%
03/20/2023,212.40,224.04,227.24,212.08,1.75M,-5.11%
03/17/2023,223.84,208,227.04,204.6,2.44M,10.90%
03/16/2023,201.84,228.72,230,201.16,1.91M,-8.19%
03/15/2023,219.84,223.92,241.52,216.69,1.95M,6.39%
03/14/2023,206.64,202.76,212.92,194.04,1.95M,-5.28%
03/13/2023,218.16,236.76,238.6,213.32,2.35M,3.04%
3/10/2023,211.72,190.8,230.8,190.8,4.26M,11.41%
3/9/2023,190.04,170.88,191.88,169.56,1.00M,10.36%
3/8/2023,172.20,176.44,177,171.48,624.79K,-1.64%
3/7/2023,175.08,171.6,176.64,168.96,733.44K,2.17%
3/6/2023,171.36,172.64,173.76,170.88,537.03K,-1.74%
3/3/2023,174.40,177.6,178.72,173.68,679.51K,-2.85%
3/2/2023,179.52,189.76,190.08,179.52,572.64K,-3.69%
3/1/2023,186.40,185.76,190.72,182.88,594.79K,0.95%
02/28/2023,184.64,188.48,188.64,182.72,427.16K,-2.04%
02/27/2023,188.48,191.2,191.2,186.72,566.51K,-3.84%
02/24/2023,196.00,195.52,200.96,194.4,797.93K,3.90%
02/23/2023,188.64,191.36,197.6,187.52,711.40K,-3.52%
02/22/2023,195.52,202.08,204.32,194.26,755.94K,-2.86%
02/21/2023,201.28,195.84,202.88,193.28,807.09K,7.80%
02/17/2023,186.72,189.92,194.24,186.4,729.82K,-0.09%
02/16/2023,186.88,182.24,186.88,178.24,865.69K,5.51%
02/15/2023,177.12,181.28,181.76,176.96,433.09K,-2.04%
02/14/2023,180.80,184.8,187.44,178.4,638.95K,-3.34%
02/13/2023,187.04,191.84,192.64,186.88,447.54K,-3.94%
2/10/2023,194.72,195.86,199.78,192.96,658.13K,1.16%
2/9/2023,192.48,183.2,193.28,181.6,588.41K,3.17%
2/8/2023,186.56,181.92,190,179.2,593.59K,3.74%
2/7/2023,179.84,187.04,187.36,178.24,543.39K,-3.10%
2/6/2023,185.60,183.52,186.4,181.76,380.16K,2.47%
2/3/2023,181.12,184.64,187.46,179.08,717.47K,0.98%
2/2/2023,179.36,171.52,184.48,170.24,791.45K,2.09%
2/1/2023,175.68,180.64,185.28,173.6,659.33K,-3.00%
01/31/2023,181.12,185.44,186.72,179.68,426.72K,-2.25%
01/30/2023,185.28,185.12,188.72,183.68,575.81K,2.48%
01/27/2023,180.80,184,184,176.96,591.40K,-1.31%
01/26/2023,183.20,183.84,187.68,182.4,501.67K,-1.55%
01/25/2023,186.08,191.84,197.52,185.12,723.76K,0.17%
01/24/2023,185.76,194.24,194.72,184.96,531.82K,-3.89%
01/23/2023,193.28,194.72,196.08,192.16,438.33K,-0.74%
01/20/2023,194.72,200.16,202.4,193.76,523.87K,-3.57%
01/19/2023,201.92,206.08,208.64,198.96,660.90K,0.56%
01/18/2023,200.80,192,202.24,190.74,713.14K,3.55%
01/17/2023,193.92,195.36,197.12,192.16,428.39K,0.83%
01/13/2023,192.32,198.72,198.72,190.56,598.89K,-2.51%
1/12/2023,197.28,203.52,206.4,196.96,668.47K,-4.93%
1/11/2023,207.52,205.12,208.64,204.96,407.62K,0.46%
1/10/2023,206.56,216.72,216.8,205.92,371.20K,-4.16%
1/9/2023,215.52,213.12,217.76,211.2,384.80K,0.52%
1/6/2023,214.40,215.36,218.08,211.12,445.20K,-2.33%
1/5/2023,219.52,220,223.04,218.4,384.19K,0.81%
1/4/2023,217.76,222.08,224,217.28,340.73K,-2.72%
1/3/2023,223.84,224,232,222.4,378.48K,-0.92%
12/30/2022,225.92,228.8,231.04,225.6,408.96K,-0.07%
12/29/2022,226.08,225.6,226.72,223.2,234.29K,-1.26%
12/28/2022,228.96,227.36,230.32,223.28,337.04K,-0.21%
12/27/2022,229.44,229.76,234.24,228,314.00K,-0.07%
12/23/2022,229.60,236,237.76,227.84,390.07K,-2.71%
12/22/2022,236.00,225.28,246.72,224.48,705.34K,5.43%
12/21/2022,223.84,227.52,228.16,222.56,339.66K,-3.78%
12/20/2022,232.64,235.2,239.04,229.76,307.83K,-0.75%
12/19/2022,234.40,239.04,239.28,230.4,516.01K,-2.40%
12/16/2022,240.16,244.64,247.68,237.12,493.12K,0.33%
12/15/2022,239.36,229.6,244.56,227.84,674.70K,6.25%
12/14/2022,225.28,232.8,235.52,223.92,494.89K,-3.43%
12/13/2022,233.28,229.76,242.08,228.96,477.15K,-4.14%
12/12/2022,243.36,244.32,246.24,240.88,365.19K,-0.59%
12/9/2022,244.80,240.96,245.6,238.88,296.65K,2.14%
12/8/2022,239.68,244.32,246.9,237.76,292.49K,-2.03%
12/7/2022,244.64,242.88,246.64,240.48,507.76K,1.46%
12/6/2022,241.12,233.44,243.12,230.72,503.80K,3.01%
12/5/2022,234.08,233.12,238.88,229.35,430.91K,1.74%
12/2/2022,230.08,239.04,239.52,229.44,496.08K,-1.78%
12/1/2022,234.24,238.08,242.96,233.92,373.50K,-1.88%
11/30/2022,238.72,248,252.32,236.64,493.08K,-3.68%
11/29/2022,247.84,250.4,253.24,246.72,232.40K,-1.46%
11/28/2022,251.52,247.52,253.6,244.48,330.21K,3.69%
11/25/2022,242.56,243.04,244.48,241.12,117.39K,0.53%
11/23/2022,241.28,247.36,248.24,240.96,304.84K,-2.20%
11/22/2022,246.72,253.28,253.28,246.24,226.55K,-3.44%
11/21/2022,255.52,263.04,263.6,254.88,215.74K,-2.68%
11/18/2022,262.56,263.2,268.32,262.16,315.91K,-1.03%
11/17/2022,265.28,274.24,274.72,264.64,262.66K,-0.96%
11/16/2022,267.84,271.52,273.28,267.2,248.59K,-2.67%
11/15/2022,275.20,265.28,283.04,264.81,553.16K,1.30%
11/14/2022,271.68,272,272.8,264.48,255.58K,0.00%
11/11/2022,271.68,277.28,279.52,271.2,280.89K,-1.34%
11/10/2022,275.36,274.88,277.42,268.8,423.84K,-5.49%
11/9/2022,291.36,283.2,293.28,282.72,273.20K,3.11%
11/8/2022,282.56,272.32,285.28,271.84,349.38K,2.91%
11/7/2022,274.56,276,278.72,271.68,187.03K,-1.10%
11/4/2022,277.60,274.88,283.52,269.36,329.25K,-1.25%
11/3/2022,281.12,290.56,294.16,278.72,179.45K,-2.06%
11/2/2022,287.04,281.76,288.48,276.96,234.51K,2.57%
11/1/2022,279.84,279.84,284.16,279.04,154.88K,-0.96%
10/31/2022,282.56,289.12,289.12,281.92,130.47K,-1.51%
10/28/2022,286.88,293.92,294.08,284.48,238.62K,-2.34%
10/27/2022,293.76,298.24,299.52,292.16,152.05K,-1.98%
10/26/2022,299.68,308.96,309.28,298.23,181.86K,-2.30%
10/25/2022,306.72,319.36,320.32,305.92,156.61K,-3.86%
10/24/2022,319.04,320.48,328.96,318.08,116.45K,-1.53%
10/21/2022,324.00,323.68,325.28,317.28,170.26K,-0.39%
10/20/2022,325.28,327.68,330.24,318.72,162.74K,-1.31%
10/19/2022,329.60,329.28,334.8,324.8,197.43K,0.78%
10/18/2022,327.04,326.88,335.52,325.44,191.80K,-1.92%
10/17/2022,333.44,332.96,334.56,326.4,214.60K,-2.84%
10/14/2022,343.20,328.96,348.96,326.88,303.66K,2.24%
10/13/2022,335.68,351.84,351.84,332.16,318.38K,-2.60%
10/12/2022,344.64,346.24,349.36,341.12,197.71K,-1.01%
10/11/2022,348.16,345.44,352.96,337.12,169.62K,1.54%
10/10/2022,342.88,336.96,351.19,336.32,146.53K,2.49%
10/7/2022,334.56,325.6,337.36,324.8,195.09K,4.08%
10/6/2022,321.44,310.88,323.04,308.32,107.97K,2.92%
10/5/2022,312.32,315.84,322.4,310.08,154.02K,0.67%
10/4/2022,310.24,309.76,314.4,306.88,220.86K,-3.77%
10/3/2022,322.40,327.68,330.56,316.24,230.59K,-5.00%
09/30/2022,339.36,331.2,339.36,320.32,189.34K,2.86%
09/29/2022,329.92,329.6,344,329.28,295.19K,2.74%
09/28/2022,321.12,332.8,337.92,317.12,263.47K,-4.20%
09/27/2022,335.20,320.96,342.88,319.68,213.20K,1.90%
09/26/2022,328.96,325.44,332.48,313.12,396.57K,3.73%
09/23/2022,317.12,308.16,333.44,308.16,352.58K,4.81%
09/22/2022,302.56,299.2,307.44,296.96,151.25K,0.27%
09/21/2022,301.76,291.04,302.4,285.76,205.24K,2.44%
09/20/2022,294.56,290.08,297.04,286.24,153.87K,2.33%
09/19/2022,287.84,303.04,303.52,285.6,406.99K,-9.19%
09/16/2022,316.96,316.48,320,314.4,166.93K,3.45%
09/15/2022,306.40,304.48,310.4,301.12,123.14K,0.31%
09/14/2022,305.44,303.68,309.92,302.4,90.14K,0.42%
09/13/2022,304.16,298.4,310.27,294.72,174.35K,4.74%
9/12/2022,290.40,292,293.31,288.48,118.84K,-1.73%
9/9/2022,295.52,292,296,288.16,96.28K,1.37%
9/8/2022,291.52,298.4,299.68,289.6,133.37K,-1.78%
9/7/2022,296.80,310.56,311.2,293.44,101.41K,-3.64%
9/6/2022,308.00,301.12,313.09,300,82.41K,0.84%
9/2/2022,305.44,307.2,310.4,299.58,139.26K,-1.80%
9/1/2022,311.04,305.92,317.76,305.92,107.09K,1.04%
08/31/2022,307.84,309.6,310.72,304.64,88.24K,-1.23%
08/30/2022,311.68,315.2,321.28,309.12,96.93K,-1.17%
08/29/2022,315.36,324.48,324.72,311.52,142.05K,-2.18%
08/26/2022,322.40,312,339.2,311.84,207.14K,2.28%
08/25/2022,315.20,312.32,316.08,307.36,77.87K,-0.51%
08/24/2022,316.80,322.4,322.56,313.52,93.44K,-1.69%
08/23/2022,322.24,337.92,339.04,320.96,210.91K,-5.09%
08/22/2022,339.52,345.92,346.4,336.32,150.05K,0.28%
08/19/2022,338.56,341.6,344,338.4,94.83K,0.09%
08/18/2022,338.24,338.4,340.16,337.44,67.11K,0.19%
08/17/2022,337.60,344,346.72,336.32,92.39K,-0.89%
08/16/2022,340.64,341.92,343.84,337.12,98.71K,-0.93%
08/15/2022,343.84,356.48,356.48,338.4,125.82K,-2.54%
8/12/2022,352.80,345.12,352.8,345.12,95.50K,1.66%
8/11/2022,347.04,343.04,349.76,337.28,95.12K,1.17%
8/10/2022,343.04,344.8,351.68,342.72,96.43K,-2.28%
8/9/2022,351.04,357.12,358.08,348.96,51.75K,-0.59%
8/8/2022,353.12,341.6,358.72,341.6,126.71K,2.65%
8/5/2022,344.00,349.12,351.36,340.96,109.16K,0.84%
8/4/2022,341.12,354.4,354.4,341.12,108.39K,-2.87%
8/3/2022,351.20,340.32,352.64,336.32,133.06K,1.39%
8/2/2022,346.40,350.88,352.32,340.32,116.13K,-0.69%
8/1/2022,348.80,343.68,348.8,336,159.31K,4.11%
07/29/2022,335.04,335.04,339.2,331.68,111.42K,0.58%
07/28/2022,333.12,338.56,345.44,331.2,141.04K,-2.30%
07/27/2022,340.96,339.2,343.52,335.53,163.76K,-1.66%
07/26/2022,346.72,343.04,349.52,339.52,188.07K,2.46%
07/25/2022,338.40,320.96,338.72,320.64,319.22K,-1.17%
07/22/2022,342.40,337.76,350.08,336.8,169.94K,0.94%
07/21/2022,339.20,345.28,348,338.24,152.13K,-1.72%
07/20/2022,345.12,347.84,348.4,342.08,133.63K,-1.28%
07/19/2022,349.60,343.68,349.6,341.6,112.19K,-0.27%
07/18/2022,350.56,339.84,352.64,337.92,139.59K,1.72%
07/15/2022,344.64,351.68,353.92,341.92,212.40K,-3.49%
07/14/2022,357.12,367.84,368.96,356.8,199.13K,-0.40%
07/13/2022,358.56,365.76,368.48,354.56,148.86K,-0.31%
7/12/2022,359.68,356.8,363.52,351.36,130.91K,1.22%
7/11/2022,355.36,355.68,360.8,350.88,142.26K,1.00%
7/8/2022,351.84,356.8,356.8,349.04,120.44K,-1.52%
7/7/2022,357.28,353.92,357.28,348.32,146.79K,0.77%
7/6/2022,354.56,361.28,367.04,354.56,111.70K,-1.73%
7/5/2022,360.80,370.24,376.32,360.32,159.05K,0.04%
7/1/2022,360.64,370.88,376.64,358.56,140.60K,-2.34%
06/30/2022,369.28,372,380.32,364.48,162.40K,1.05%
06/29/2022,365.44,368,373.6,361.52,137.14K,0.26%
06/28/2022,364.48,356,368.96,354.72,197.28K,0.80%
06/27/2022,361.60,366.24,370.72,360,148.08K,-2.25%
06/24/2022,369.92,369.44,372,364.8,508.31K,-1.20%
06/23/2022,374.40,374.72,383.04,366.08,480.81K,-1.85%
06/22/2022,381.44,397.6,398.54,376.48,211.70K,-2.69%
06/21/2022,392.00,381.6,392,378.08,206.57K,-0.65%
06/17/2022,394.56,402.4,409.44,390.56,197.87K,-2.91%
06/16/2022,406.40,399.36,417.44,396.64,298.44K,5.97%
06/15/2022,383.52,396.8,400.8,370.58,353.87K,-5.37%
06/14/2022,405.28,409.28,416.96,400.32,206.97K,-1.97%
06/13/2022,413.44,394.08,420.64,392.32,464.05K,10.76%
6/10/2022,373.28,372.8,385.6,367.68,457.84K,0.86%
6/9/2022,370.08,348,373.44,345.12,268.08K,6.10%
6/8/2022,348.80,348,351.36,342.4,142.21K,0.60%
6/7/2022,346.72,352.16,357.44,345.76,180.10K,-1.63%
6/6/2022,352.48,345.76,359.2,344.24,241.29K,0.64%
6/3/2022,350.24,354.56,362.73,349.44,202.19K,0.88%
6/2/2022,347.20,358.24,360.64,347.2,215.45K,-2.52%
6/1/2022,356.16,354.4,371.2,351.36,197.37K,-1.33%
05/31/2022,360.96,364.8,368.77,355.2,227.04K,0.45%
05/27/2022,359.36,363.52,365.92,355.2,205.16K,-3.44%
05/26/2022,372.16,374.24,374.72,366.24,202.99K,-1.65%
05/25/2022,378.40,390.4,391.2,369.6,188.78K,-1.58%
05/24/2022,384.48,390.4,400,382.72,313.74K,-0.12%
05/23/2022,384.96,396.96,410.08,373.28,366.52K,-3.95%
05/20/2022,400.80,398.4,424,395.6,421.69K,-1.20%
05/19/2022,405.68,420.64,429.76,404.48,275.48K,-2.82%
05/18/2022,417.44,404.8,423.52,392.32,327.18K,5.24%
05/17/2022,396.64,385.12,411.84,385.12,224.91K,0.41%
05/16/2022,395.04,416,419.04,390.4,260.40K,-4.93%
05/13/2022,415.52,420.32,423.68,412.32,198.41K,-3.56%
5/12/2022,430.88,439.36,451.04,425.28,228.69K,-1.28%
5/11/2022,436.48,434.4,443.2,416.48,171.51K,0.83%
5/10/2022,432.88,428.8,454.88,424.8,284.28K,-3.41%
5/9/2022,448.16,453.28,459.04,437.12,279.59K,3.47%
5/6/2022,433.12,438.4,455.36,426.24,366.57K,0.26%
5/5/2022,432.00,400.96,441.28,400.96,483.02K,8.65%
5/4/2022,397.60,425.28,429.44,397.6,293.82K,-8.13%
5/3/2022,432.80,434.24,444.96,428.32,153.86K,-1.64%
5/2/2022,440.00,462.24,468.48,440,329.70K,-0.76%
04/29/2022,443.36,424.16,450.4,417.44,385.74K,6.41%
04/28/2022,416.64,414.4,443.36,408,315.93K,-4.26%
04/27/2022,435.20,416.16,436,408.16,379.37K,3.23%
04/26/2022,421.60,403.68,434.56,403.36,296.85K,6.25%
04/25/2022,396.80,425.6,431.52,396.8,338.91K,-5.16%
04/22/2022,418.40,397.92,424,396.96,277.27K,5.19%
04/21/2022,397.76,387.2,403.52,384.16,164.50K,1.93%
04/20/2022,390.24,389.76,402.72,388.96,106.80K,-1.37%
04/19/2022,395.68,401.28,403.84,391.36,159.61K,-2.29%
04/18/2022,404.96,402.4,409.42,397.44,157.39K,1.28%
04/14/2022,399.84,392.32,401.12,386.4,183.29K,1.63%
04/13/2022,393.44,412,416.32,392.48,184.48K,-4.47%
4/12/2022,411.84,402.88,421.92,395.2,270.60K,-1.38%
4/11/2022,417.60,406.08,417.6,396,219.06K,5.80%
4/8/2022,394.72,389.6,400,379.44,173.84K,2.58%
4/7/2022,384.80,394.88,399.2,384.16,205.33K,-1.35%
4/6/2022,390.08,416.16,423.52,389.6,296.70K,-1.73%
4/5/2022,396.96,393.6,414.24,386.74,281.39K,1.56%
4/4/2022,390.88,400.16,404.48,383.84,227.62K,-2.40%
4/1/2022,400.48,409.12,414.24,400,192.09K,-2.61%
03/31/2022,411.20,405.28,416.32,403.36,185.40K,2.80%
03/30/2022,400.00,404.48,412.96,396.48,249.15K,0.60%
03/29/2022,397.60,401.6,407.84,387.52,323.28K,-3.42%
03/28/2022,411.68,411.52,487.52,406.4,681.45K,2.10%
03/25/2022,403.20,400.8,412.48,399.04,280.69K,0.00%
03/24/2022,403.20,400.32,416.48,396,224.44K,-1.14%
03/23/2022,407.84,414.4,415.84,391.68,308.42K,0.18%
03/22/2022,407.12,408.64,410.4,391.68,305.65K,-2.17%
03/21/2022,416.16,396.64,421.12,382.24,604.96K,4.04%
03/18/2022,400.00,438.08,446.08,394.24,607.34K,-4.40%
03/17/2022,418.40,422.4,440.64,412.8,540.48K,0.77%
03/16/2022,415.20,472.64,474.72,414.24,977.75K,-9.58%
03/15/2022,459.20,494.24,666.4,459.2,3.29M,-0.38%
03/14/2022,460.96,419.36,492,407.2,4.16M,9.38%
3/11/2022,421.44,400.48,422.88,399.84,3.19M,1.97%
3/10/2022,413.28,438.4,440.48,412.96,3.07M,-4.44%
3/9/2022,432.48,427.12,435.52,419.2,3.95M,-3.98%
3/8/2022,450.40,452.16,469.76,426.88,5.54M,-1.19%
3/7/2022,455.84,420.8,456.48,420.16,4.19M,8.74%
3/4/2022,419.20,423.84,437.12,416.4,3.85M,4.34%
3/3/2022,401.76,394.88,412.32,389.44,3.27M,0.60%
3/2/2022,399.36,420.96,423.84,395.2,3.34M,-6.41%
3/1/2022,426.72,394.4,431.52,389.12,4.54M,11.13%
02/28/2022,384.00,395.2,399.52,376.8,4.64M,4.58%
02/25/2022,367.20,379.52,387.2,361.92,4.07M,-4.08%
02/24/2022,382.80,438.4,439.2,380.32,6.92M,-3.14%
02/23/2022,395.20,363.68,396.32,362.4,4.76M,5.74%
02/22/2022,373.76,380.64,393.92,366.08,5.43M,-0.38%
02/18/2022,375.20,370.88,385.12,364.8,4.74M,2.13%
02/17/2022,367.36,347.36,369.44,345.92,4.20M,11.84%
02/16/2022,328.48,347.2,354.24,327.36,3.58M,-4.02%
02/15/2022,342.24,346.88,355.52,341.28,3.48M,-8.24%
02/14/2022,372.96,372.96,396.8,368.16,6.48M,0.30%
2/11/2022,371.84,327.52,381.92,324.72,7.31M,13.59%
2/10/2022,327.36,315.68,335.44,300.48,5.39M,9.35%
2/9/2022,299.36,303.04,306.4,299.36,2.69M,-4.05%
2/8/2022,312.00,323.52,329.39,310.56,2.61M,-4.51%
2/7/2022,326.72,328,331.84,319.52,2.80M,-2.76%
2/4/2022,336.00,344.32,354.56,324.8,4.07M,-3.58%
2/3/2022,348.48,330.24,351.52,321.52,4.39M,12.15%
2/2/2022,310.72,315.36,323.68,308.8,2.78M,-2.12%
2/1/2022,317.44,336.16,345.92,316.72,3.35M,-7.33%
01/31/2022,342.56,371.36,374.4,342.56,3.94M,-6.71%
01/28/2022,367.20,383.84,400.64,365.28,6.40M,-6.29%
01/27/2022,391.84,369.6,402.08,362.16,7.55M,0.70%
01/26/2022,389.12,364.8,397.84,348.16,9.09M,1.93%
01/25/2022,381.76,405.28,420.16,370.4,8.89M,0.59%
01/24/2022,379.52,400.16,445.44,372.34,11.68M,2.24%
01/21/2022,371.20,345.6,371.68,338.4,8.54M,9.23%
01/20/2022,339.84,317.76,342.24,305.28,4.42M,4.32%
01/19/2022,325.76,311.52,328.64,310,4.46M,2.36%
01/18/2022,318.24,308,320.64,307.36,4.32M,7.80%
01/14/2022,295.20,309.92,311.44,292.72,5.41M,-1.55%
01/13/2022,299.84,281.28,302.23,278.4,3.69M,6.30%
1/12/2022,282.08,281.44,287.68,276.72,2.70M,-1.07%
1/11/2022,285.12,299.52,305.92,284.32,3.28M,-3.52%
1/10/2022,295.52,312.64,329.68,294.56,5.77M,-1.86%
1/7/2022,301.12,309.12,317.76,299.68,3.27M,-2.89%
1/6/2022,310.08,309.92,315.2,300.88,4.08M,0.47%
1/5/2022,308.64,288.32,308.96,281.6,4.89M,7.89%
1/4/2022,286.08,284.16,294.72,283.36,2.59M,-0.11%
1/3/2022,286.40,292.48,298.4,285.76,2.41M,-3.40%
12/31/2021,296.48,298.4,301.76,293.92,1.46M,-0.96%
12/30/2021,299.36,297.76,302,292.64,1.30M,0.00%
12/29/2021,299.36,306.88,310.24,296.8,1.56M,-2.60%
12/28/2021,307.36,313.44,316.8,306.72,1.92M,-2.49%
12/27/2021,315.20,320.32,324.64,313.6,1.67M,-2.38%
12/23/2021,322.88,323.2,324.48,319.2,1.98M,-1.13%
12/22/2021,326.56,345.76,345.76,326.24,1.96M,-5.77%
12/21/2021,346.56,352.48,360.96,342.56,2.37M,-4.92%
12/20/2021,364.48,384,397.92,361.6,4.58M,3.69%
12/17/2021,351.52,353.76,361.92,337.92,4.35M,3.19%
12/16/2021,340.64,320.96,351.6,319.36,4.97M,4.21%
12/15/2021,326.88,354.08,368.16,325.6,4.54M,-6.84%
12/14/2021,350.88,357.6,368.13,347.68,3.20M,1.34%
12/13/2021,346.24,335.68,349.6,334.88,2.64M,4.14%
12/10/2021,332.48,338.24,349.44,331.68,2.89M,-6.40%
12/9/2021,355.20,345.44,362.24,339.84,3.08M,3.16%
12/8/2021,344.32,363.2,368.48,344.32,1.58M,-6.03%
12/7/2021,366.40,388.48,388.64,361.6,2.76M,-11.17%
12/6/2021,412.48,431.52,446.88,410.24,4.45M,-7.80%
12/3/2021,447.36,408,482.4,404.8,8.29M,8.71%
12/2/2021,411.52,423.52,431.2,402.72,3.57M,-5.79%
12/1/2021,436.80,378.08,437.92,364.08,4.39M,7.23%
11/30/2021,407.36,375.84,408.32,368.48,4.46M,15.46%
11/29/2021,352.80,370.56,373.76,346.16,3.10M,-15.71%
11/26/2021,418.56,367.52,423.04,362,5.18M,27.30%
11/24/2021,328.80,341.6,347.84,326.72,2.17M,-1.44%
11/23/2021,333.60,341.44,348,331.52,2.63M,-2.25%
11/22/2021,341.28,328.16,342.72,326.08,2.48M,1.77%
11/19/2021,335.36,332.96,339.2,328.16,1.97M,1.21%
11/18/2021,331.36,324.8,335.68,323.52,1.56M,0.93%
11/17/2021,328.32,322.08,329.6,319.84,1.46M,1.63%
11/16/2021,323.04,324.32,324.8,317.76,1.21M,0.35%
11/15/2021,321.92,321.76,332.8,321.6,1.27M,-1.18%
11/12/2021,325.76,332.16,335.2,324.48,1.38M,-3.69%
11/11/2021,338.24,337.6,341.52,330.88,1.15M,-2.13%
11/10/2021,345.60,346.4,353.76,333.28,3.36M,1.84%
11/9/2021,339.36,336.48,347.68,335.68,2.31M,1.68%
11/8/2021,333.76,328.16,340,327.04,1.57M,0.14%
11/5/2021,333.28,318.4,334.88,317.12,2.27M,3.89%
11/4/2021,320.80,313.6,326.24,311.52,2.05M,1.16%
11/3/2021,317.12,329.44,331.68,314.24,2.48M,-3.46%
11/2/2021,328.48,336.64,336.96,328.32,1.29M,-2.70%
11/1/2021,337.60,339.84,350.4,336.88,1.37M,-1.59%
10/29/2021,343.04,348.8,349.76,340.16,1.66M,0.80%
10/28/2021,340.32,345.12,346.72,339.07,1.28M,-3.10%
10/27/2021,351.20,342.08,352.64,334.24,2.13M,2.24%
10/26/2021,343.52,333.28,350.96,332.64,1.95M,1.95%
10/25/2021,336.96,344,350.56,336.48,1.78M,-2.95%
10/22/2021,347.20,340.8,355.2,336.96,2.28M,2.26%
10/21/2021,339.52,353.44,355.12,339.04,1.62M,-3.33%
10/20/2021,351.20,355.2,356.16,349.28,1.60M,-0.90%
10/19/2021,354.40,355.52,358.72,352,1.57M,-0.98%
10/18/2021,357.92,370.4,371.36,357.28,1.32M,-1.84%
10/15/2021,364.64,361.76,367.04,354.88,1.84M,-0.09%
10/14/2021,364.96,373.76,375.84,364.64,2.12M,-5.51%
10/13/2021,386.24,391.68,400.16,385.12,2.41M,-1.91%
10/12/2021,393.76,395.52,403.04,389.44,1.54M,-2.03%
10/11/2021,401.92,400,402.24,386.4,1.68M,1.33%
10/8/2021,396.64,399.2,403.04,393.6,2.04M,-1.86%
10/7/2021,404.16,412.32,412.32,402.88,1.69M,-3.62%
10/6/2021,419.36,435.04,452.48,418.4,3.28M,-1.28%
10/5/2021,424.80,437.44,440.8,416.64,2.05M,-3.70%
10/4/2021,441.12,429.6,456,425.76,3.55M,2.80%
10/1/2021,429.12,435.68,451.04,418.4,2.63M,-3.63%
09/30/2021,445.28,433.12,453.2,423.04,3.72M,0.07%
09/29/2021,444.96,435.84,448.64,430.56,2.85M,1.46%
09/28/2021,438.56,413.92,447.68,410.08,4.76M,10.44%
09/27/2021,397.12,395.84,400.8,389.92,1.63M,0.98%
09/24/2021,393.28,415.68,416.48,392.48,2.14M,-3.08%
09/23/2021,405.76,419.2,419.98,404.08,2.94M,-6.32%
09/22/2021,433.12,446.72,452.96,423.84,3.44M,-6.20%
09/21/2021,461.76,462.4,486.08,451.36,3.38M,-2.96%
09/20/2021,475.84,462.72,518.56,452,6.37M,10.93%
09/17/2021,428.96,404.8,430.4,402.08,2.85M,6.47%
09/16/2021,402.88,409.28,418.88,398.48,2.28M,-0.98%
09/15/2021,406.88,415.52,424.64,403.84,2.09M,-3.89%
09/14/2021,423.36,411.2,430.4,408.16,2.62M,1.42%
09/13/2021,417.44,414.24,436.96,412.16,2.85M,-3.58%
9/10/2021,432.96,402.4,435.52,398.72,2.32M,3.88%
9/9/2021,416.80,411.52,418.72,399.36,1.83M,2.12%
9/8/2021,408.16,416.64,423.2,407.04,1.77M,-0.16%
