"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2023","102.06","100.87","102.14","100.80","23.85M","1.17%"
"06/07/2023","100.88","102.17","102.43","100.78","25.25M","-1.48%"
"06/06/2023","102.40","101.84","102.47","101.39","14.33M","0.59%"
"06/05/2023","101.80","101.35","102.44","101.21","14.43M","-0.19%"
"06/02/2023","101.99","103.00","103.07","101.94","19.14M","-1.10%"
"06/01/2023","103.12","103.28","103.63","102.63","21.04M","0.13%"
"05/31/2023","102.99","101.99","103.18","101.87","23.79M","0.87%"
"05/30/2023","102.10","101.40","102.24","101.25","23.13M","1.00%"
"05/26/2023","101.09","100.12","101.17","100.00","17.03M","0.81%"
"05/25/2023","100.28","100.70","100.80","100.03","22.49M","-0.25%"
"05/24/2023","100.53","101.28","101.36","100.53","18.47M","-0.49%"
"05/23/2023","101.03","100.43","101.25","100.28","21.75M","0.29%"
"05/22/2023","100.74","101.25","101.71","100.67","20.13M","-0.36%"
"05/19/2023","101.10","101.26","101.86","100.93","29.04M","-0.71%"
"05/18/2023","101.82","102.20","102.26","101.75","25.54M","-0.74%"
"05/17/2023","102.58","103.08","103.16","102.35","21.34M","-0.29%"
"05/16/2023","102.88","102.40","102.90","102.11","29.25M","-0.30%"
"05/15/2023","103.19","103.39","103.47","103.12","20.09M","-1.04%"
"05/12/2023","104.27","105.05","105.25","104.25","14.20M","-0.84%"
"05/11/2023","105.15","105.29","105.52","104.72","19.15M","1.06%"
"05/10/2023","104.05","103.67","104.24","103.64","22.89M","0.97%"
"05/09/2023","103.05","103.50","103.64","103.00","19.18M","-0.36%"
"05/08/2023","103.42","103.51","103.87","103.32","20.59M","-1.40%"
"05/05/2023","104.89","104.35","104.90","104.11","15.10M","-0.33%"
"05/04/2023","105.24","105.22","106.45","105.15","25.11M","-0.99%"
"05/03/2023","106.29","106.00","106.60","105.28","23.66M","0.56%"
"05/02/2023","105.70","104.00","105.70","103.89","30.06M","2.49%"
"05/01/2023","103.13","105.27","105.42","102.84","32.49M","-3.13%"
"04/28/2023","106.46","106.21","106.76","105.86","26.95M","1.61%"
"04/27/2023","104.77","105.20","105.27","104.61","20.25M","-0.99%"
"04/26/2023","105.82","106.79","107.24","105.67","19.61M","-1.07%"
"04/25/2023","106.96","106.33","107.13","106.28","21.90M","1.47%"
"04/24/2023","105.41","104.96","105.49","104.84","17.03M","0.97%"
"04/21/2023","104.40","105.30","105.46","104.27","15.24M","-0.56%"
"04/20/2023","104.99","104.83","105.28","104.75","16.45M","0.85%"
"04/19/2023","104.10","103.91","104.24","103.47","16.09M","-0.10%"
"04/18/2023","104.20","103.81","104.58","103.80","15.92M","0.36%"
"04/17/2023","103.83","104.42","104.59","103.71","19.53M","-1.19%"
"04/14/2023","105.08","105.39","105.55","104.77","19.80M","-0.91%"
"04/13/2023","106.05","107.05","107.39","105.88","22.08M","-0.79%"
"04/12/2023","106.89","107.05","107.17","105.88","20.56M","-0.10%"
"04/11/2023","107.00","107.05","107.09","106.51","13.97M","0.21%"
"04/10/2023","106.78","107.64","107.76","106.56","19.13M","-1.61%"
"04/06/2023","108.53","108.42","108.87","108.39","16.45M","0.26%"
"04/05/2023","108.25","107.77","108.37","107.41","23.05M","1.05%"
"04/04/2023","107.13","105.78","107.80","105.75","18.05M","0.50%"
"04/03/2023","106.60","105.88","107.10","105.70","18.23M","0.22%"
"03/31/2023","106.37","105.35","106.56","105.07","25.40M","1.50%"
"03/30/2023","104.80","104.46","105.05","104.27","14.32M","0.46%"
"03/29/2023","104.32","103.70","104.45","103.60","16.80M","-0.20%"
"03/28/2023","104.53","104.24","104.68","104.02","17.79M","0.18%"
"03/27/2023","104.34","105.05","105.76","104.32","22.22M","-2.35%"
"03/24/2023","106.85","107.09","107.43","106.26","23.66M","0.42%"
"03/23/2023","106.40","105.36","106.55","104.82","25.48M","0.00%"
"03/22/2023","106.40","104.66","106.45","104.44","26.39M","1.33%"
"03/21/2023","105.00","105.08","105.42","104.54","18.93M","-0.86%"
"03/20/2023","105.91","106.88","106.96","105.72","24.24M","-0.88%"
"03/17/2023","106.85","106.65","107.73","106.46","38.13M","1.50%"
"03/16/2023","105.27","107.38","108.03","105.04","43.10M","-0.78%"
"03/15/2023","106.10","106.78","107.71","105.35","45.16M","1.93%"
"03/14/2023","104.09","105.14","105.61","103.75","38.42M","-1.64%"
"03/13/2023","105.83","108.20","109.10","105.04","51.50M","0.23%"
"03/10/2023","105.59","104.03","105.69","104.00","43.92M","3.45%"
"03/09/2023","102.07","101.55","102.52","101.33","21.55M","0.25%"
"03/08/2023","101.82","102.40","102.97","101.42","20.25M","0.10%"
"03/07/2023","101.72","101.46","102.36","100.88","23.10M","0.61%"
"03/06/2023","101.10","102.22","102.34","100.99","16.63M","-0.78%"
"03/03/2023","101.89","100.93","101.90","100.57","30.88M","2.42%"
"03/02/2023","99.48","99.06","99.64","98.88","23.77M","-0.89%"
"03/01/2023","100.37","100.82","101.03","99.96","19.00M","-1.32%"
"02/28/2023","101.71","100.57","101.72","100.28","14.96M","0.45%"
"02/27/2023","101.25","101.29","101.70","100.91","14.21M","0.28%"
"02/24/2023","100.97","101.44","101.79","100.56","21.40M","-1.30%"
"02/23/2023","102.30","101.54","102.59","101.47","15.83M","0.98%"
"02/22/2023","101.31","100.99","101.69","100.95","15.17M","0.92%"
"02/21/2023","100.39","101.00","101.20","100.28","22.73M","-1.94%"
"02/17/2023","102.38","101.10","102.38","100.96","19.56M","0.78%"
"02/16/2023","101.59","102.07","102.22","101.33","19.27M","-1.42%"
"02/15/2023","103.05","103.55","103.95","102.50","15.57M","-0.93%"
"02/14/2023","104.02","104.20","104.83","103.14","15.44M","-0.23%"
"02/13/2023","104.26","103.71","104.42","103.58","13.13M","0.84%"
"02/10/2023","103.39","104.40","104.44","103.11","16.60M","-1.12%"
"02/09/2023","104.56","106.47","106.62","104.39","20.47M","-0.95%"
"02/08/2023","105.56","105.04","105.58","104.39","13.53M","0.48%"
"02/07/2023","105.06","105.33","106.23","105.00","18.29M","-0.80%"
"02/06/2023","105.91","105.75","106.31","105.68","15.18M","-0.74%"
"02/03/2023","106.70","106.77","107.11","106.08","20.62M","-1.50%"
"02/02/2023","108.32","108.92","109.35","108.08","19.55M","0.13%"
"02/01/2023","108.18","107.55","108.59","106.42","25.31M","0.94%"
"01/31/2023","107.17","106.98","107.28","105.87","13.71M","0.80%"
"01/30/2023","106.32","106.46","107.16","106.19","11.46M","-0.37%"
"01/27/2023","106.71","106.19","106.96","106.11","11.85M","-0.25%"
"01/26/2023","106.98","107.14","107.65","106.49","15.55M","-0.47%"
"01/25/2023","107.48","107.37","107.90","106.64","11.91M","0.24%"
"01/24/2023","107.22","106.12","107.45","105.39","16.42M","1.44%"
"01/23/2023","105.70","105.57","106.20","105.49","12.96M","-0.47%"
"01/20/2023","106.20","106.96","107.24","106.11","22.75M","-1.62%"
"01/19/2023","107.95","108.10","108.37","107.44","17.19M","-0.63%"
"01/18/2023","108.63","108.46","108.77","107.12","35.50M","2.42%"
"01/17/2023","106.06","105.67","106.66","105.65","13.91M","-0.65%"
"01/13/2023","106.75","107.10","107.80","106.38","17.75M","-0.94%"
"01/12/2023","107.76","105.82","107.81","104.56","32.03M","1.97%"
"01/11/2023","105.68","104.97","105.72","104.70","18.79M","1.63%"
"01/10/2023","103.99","104.53","104.82","103.50","20.55M","-1.66%"
"01/09/2023","105.74","104.41","105.93","104.27","21.47M","0.53%"
"01/06/2023","105.18","102.70","105.30","102.64","27.47M","1.84%"
"01/05/2023","103.28","101.87","103.29","101.78","14.77M","0.42%"
"01/04/2023","102.85","103.22","103.47","102.21","21.68M","1.37%"
"01/03/2023","101.46","102.20","102.34","100.84","25.31M","1.91%"
"12/30/2022","99.56","99.87","100.55","99.37","20.81M","-1.11%"
"12/29/2022","100.68","99.86","100.99","99.79","16.59M","1.14%"
"12/28/2022","99.55","100.65","100.78","99.35","17.30M","-0.59%"
"12/27/2022","100.14","100.49","101.07","100.01","26.48M","-1.98%"
"12/23/2022","102.16","102.58","102.81","102.02","15.41M","-1.47%"
"12/22/2022","103.68","103.67","104.12","103.38","11.32M","-0.02%"
"12/21/2022","103.70","104.29","104.40","102.96","15.89M","0.25%"
"12/20/2022","103.44","103.38","103.81","103.10","28.87M","-1.78%"
"12/19/2022","105.31","105.83","105.84","104.98","26.13M","-1.68%"
"12/16/2022","107.11","106.60","107.83","106.31","20.84M","-1.12%"
"12/15/2022","108.32","108.39","109.12","108.16","20.26M","0.15%"
"12/14/2022","108.16","107.66","108.32","106.89","19.52M","0.43%"
"12/13/2022","107.70","109.04","109.08","107.46","23.85M","0.97%"
"12/12/2022","106.67","107.86","108.11","106.26","16.90M","0.32%"
"12/09/2022","106.33","107.94","108.17","106.27","25.87M","-2.60%"
"12/08/2022","109.17","108.70","109.45","108.47","13.38M","-0.27%"
"12/07/2022","109.47","108.37","109.68","108.20","30.55M","2.36%"
"12/06/2022","106.95","106.50","107.39","106.19","21.75M","1.29%"
"12/05/2022","105.59","105.84","105.99","104.90","20.16M","-1.40%"
"12/02/2022","107.09","105.30","107.10","104.61","24.48M","1.26%"
"12/01/2022","105.76","103.15","105.81","103.10","53.16M","2.95%"
"11/30/2022","102.73","101.61","102.73","101.37","21.58M","0.74%"
"11/29/2022","101.98","102.15","102.96","101.91","16.58M","-1.17%"
"11/28/2022","103.19","103.61","103.81","102.68","14.57M","0.28%"
"11/25/2022","102.90","102.61","102.93","102.43","9.49M","-0.34%"
"11/23/2022","103.25","102.14","103.25","102.08","23.23M","1.74%"
"11/22/2022","101.48","100.65","101.62","100.53","18.10M","1.42%"
"11/21/2022","100.06","100.69","100.82","99.80","15.53M","0.42%"
"11/18/2022","99.64","100.60","100.89","99.54","14.94M","-0.69%"
"11/17/2022","100.33","100.20","100.57","99.78","24.54M","-1.06%"
"11/16/2022","101.40","100.02","101.45","99.74","28.51M","2.19%"
"11/15/2022","99.23","98.25","99.30","98.11","26.61M","1.62%"
"11/14/2022","97.65","97.91","97.99","97.09","13.71M","-0.25%"
"11/11/2022","97.89","97.57","98.37","97.54","15.94M","-0.37%"
"11/10/2022","98.25","96.72","98.43","96.64","45.38M","3.85%"
"11/09/2022","94.61","93.82","95.02","93.69","15.64M","0.33%"
"11/08/2022","94.30","93.80","94.96","93.77","20.36M","1.09%"
"11/07/2022","93.28","94.80","94.86","93.24","14.52M","-1.00%"
"11/04/2022","94.22","95.10","95.65","94.22","23.56M","-1.68%"
"11/03/2022","95.83","95.17","96.38","95.09","29.10M","-0.54%"
"11/02/2022","96.35","96.91","97.63","95.96","25.01M","-0.43%"
"11/01/2022","96.77","97.38","97.42","96.21","17.59M","0.69%"
"10/31/2022","96.11","96.36","96.62","95.03","23.96M","-0.71%"
"10/28/2022","96.80","96.86","97.63","96.41","22.24M","-0.69%"
"10/27/2022","97.47","96.98","97.90","96.21","20.27M","1.05%"
"10/26/2022","96.46","95.77","96.69","95.76","24.85M","1.44%"
"10/25/2022","95.09","94.58","95.22","94.44","31.21M","2.91%"
"10/24/2022","92.40","92.82","93.55","91.85","31.33M","-0.83%"
"10/21/2022","93.17","93.02","93.93","92.26","46.28M","-1.80%"
"10/20/2022","94.88","95.93","96.33","94.74","25.43M","-1.71%"
"10/19/2022","96.53","97.19","97.42","96.32","25.43M","-1.82%"
"10/18/2022","98.32","97.95","98.46","96.87","16.93M","0.23%"
"10/17/2022","98.09","99.29","99.66","97.94","18.97M","-0.49%"
"10/14/2022","98.57","100.19","100.19","98.25","18.73M","-0.83%"
"10/13/2022","99.39","98.36","100.38","98.34","30.29M","-0.96%"
"10/12/2022","100.35","99.28","100.54","99.19","21.45M","0.49%"
"10/11/2022","99.86","99.74","100.90","98.99","33.25M","0.44%"
"10/10/2022","99.42","100.50","100.51","98.79","15.65M","-1.55%"
"10/07/2022","100.99","100.81","101.62","100.47","14.81M","-0.97%"
"10/06/2022","101.98","102.59","102.84","101.53","13.97M","-0.56%"
"10/05/2022","102.55","102.73","102.84","101.58","20.52M","-0.96%"
"10/04/2022","103.54","104.15","104.65","103.30","13.79M","-0.28%"
"10/03/2022","103.83","103.85","104.68","103.15","27.19M","1.35%"
"09/30/2022","102.45","104.27","104.86","102.22","26.49M","-1.29%"
"09/29/2022","103.79","102.90","104.22","102.80","19.13M","-0.52%"
"09/28/2022","104.33","103.13","104.45","102.48","39.28M","3.35%"
"09/27/2022","100.95","102.71","102.98","100.90","34.61M","-2.63%"
"09/26/2022","103.68","105.36","105.41","103.22","25.10M","-1.91%"
"09/23/2022","105.70","105.34","106.43","104.56","23.04M","0.41%"
"09/22/2022","105.27","105.79","105.96","104.73","29.03M","-2.55%"
"09/21/2022","108.03","106.70","108.04","105.97","23.13M","1.68%"
"09/20/2022","106.25","105.69","106.84","105.40","20.13M","-1.00%"
"09/19/2022","107.32","106.96","107.82","106.80","11.08M","0.23%"
"09/16/2022","107.07","107.03","108.05","106.76","18.90M","-0.83%"
"09/15/2022","107.97","107.85","108.19","107.58","10.26M","-0.06%"
"09/14/2022","108.04","107.34","108.21","107.11","13.08M","0.34%"
"09/13/2022","107.67","106.56","107.74","106.24","22.16M","0.23%"
"09/12/2022","107.42","108.63","108.89","106.92","14.81M","-0.82%"
"09/09/2022","108.31","108.33","108.79","107.63","12.53M","0.22%"
"09/08/2022","108.07","108.84","109.52","108.05","14.67M","-1.03%"
"09/07/2022","109.19","108.32","109.48","108.21","17.05M","1.58%"
"09/06/2022","107.49","108.90","108.97","107.42","24.65M","-2.48%"
"09/02/2022","110.22","109.68","110.56","109.47","13.02M","0.57%"
"09/01/2022","109.60","109.87","110.25","108.94","22.49M","-2.04%"
"08/31/2022","111.88","112.69","113.34","111.57","13.62M","-0.96%"
"08/30/2022","112.96","112.62","113.51","112.21","14.35M","0.25%"
"08/29/2022","112.68","112.94","113.01","112.13","14.28M","-0.83%"
"08/26/2022","113.62","112.30","113.99","112.01","18.76M","0.75%"
"08/25/2022","112.77","111.32","113.09","110.99","21.43M","1.39%"
"08/24/2022","111.22","111.49","111.87","110.86","13.97M","-0.73%"
"08/23/2022","112.04","112.19","113.48","111.74","17.81M","-0.55%"
"08/22/2022","112.66","112.86","112.96","112.13","10.46M","-0.34%"
"08/19/2022","113.04","113.23","113.33","112.74","16.33M","-1.61%"
"08/18/2022","114.89","114.97","115.64","114.58","10.74M","0.15%"
"08/17/2022","114.72","115.06","115.10","114.31","14.13M","-1.04%"
"08/16/2022","115.93","115.25","116.02","114.24","11.07M","0.42%"
"08/15/2022","115.45","116.33","116.75","115.45","9.03M","-0.09%"
"08/12/2022","115.55","115.10","115.57","114.43","12.18M","1.01%"
"08/11/2022","114.39","116.87","117.06","114.09","20.66M","-2.33%"
"08/10/2022","117.12","117.73","118.91","116.73","14.67M","-0.65%"
"08/09/2022","117.89","117.73","118.36","117.46","8.22M","-0.39%"
"08/08/2022","118.35","117.64","118.53","117.56","17.48M","1.61%"
"08/05/2022","116.47","117.07","117.11","115.89","19.49M","-2.38%"
"08/04/2022","119.31","118.98","119.55","118.54","11.00M","-0.03%"
"08/03/2022","119.35","117.17","119.49","116.33","16.73M","1.57%"
"08/02/2022","117.50","120.15","120.69","117.29","17.90M","-2.12%"
"08/01/2022","120.04","118.25","120.10","118.08","17.97M","2.22%"
"07/29/2022","117.43","117.70","119.31","117.33","16.66M","-0.27%"
"07/28/2022","117.75","118.04","118.92","117.32","16.64M","0.80%"
"07/27/2022","116.82","118.01","118.49","116.71","15.73M","-0.56%"
"07/26/2022","117.48","118.86","119.24","117.39","13.54M","0.08%"
"07/25/2022","117.39","116.71","117.54","116.47","24.87M","-0.98%"
"07/22/2022","118.55","118.29","119.27","117.97","17.72M","1.68%"
"07/21/2022","116.59","115.19","116.72","115.01","14.75M","1.73%"
"07/20/2022","114.61","115.48","115.55","114.05","9.12M","0.26%"
"07/19/2022","114.31","114.91","115.15","113.66","9.28M","-0.54%"
"07/18/2022","114.93","115.25","115.32","114.18","15.84M","-1.04%"
"07/15/2022","116.14","115.84","116.82","115.60","16.02M","0.56%"
"07/14/2022","115.49","115.08","116.16","114.47","15.66M","-0.82%"
"07/13/2022","116.44","113.77","116.65","113.45","20.59M","1.15%"
"07/12/2022","115.12","115.51","116.23","114.97","18.55M","0.59%"
"07/11/2022","114.44","113.79","114.79","113.70","13.64M","1.72%"
"07/08/2022","112.50","113.50","113.50","112.05","15.32M","-1.11%"
"07/07/2022","113.76","115.10","115.17","113.51","13.09M","-0.88%"
"07/06/2022","114.77","117.39","117.54","114.77","20.21M","-1.68%"
"07/05/2022","116.73","116.89","117.75","116.17","16.69M","0.79%"
"07/01/2022","115.82","115.90","117.59","115.22","21.86M","0.83%"
"06/30/2022","114.87","114.86","115.77","114.75","25.80M","0.88%"
"06/29/2022","113.87","112.38","113.90","112.17","12.93M","1.56%"
"06/28/2022","112.12","111.29","112.18","110.87","13.71M","0.47%"
"06/27/2022","111.60","111.22","112.22","111.16","12.05M","-0.85%"
"06/24/2022","112.56","113.46","114.17","112.50","18.16M","-1.38%"
"06/23/2022","114.14","113.90","115.17","113.49","20.67M","0.82%"
"06/22/2022","113.21","112.69","113.31","112.38","23.70M","2.75%"
"06/21/2022","110.18","110.09","111.01","109.81","17.66M","-1.70%"
"06/17/2022","112.08","112.01","112.83","110.96","21.61M","0.32%"
"06/16/2022","111.72","108.45","111.72","108.11","26.07M","0.79%"
"06/15/2022","110.84","110.08","110.99","109.03","25.20M","1.87%"
"06/14/2022","108.81","110.53","110.98","108.59","21.87M","-1.26%"
"06/13/2022","110.20","111.49","111.67","109.24","36.97M","-3.14%"
"06/10/2022","113.77","114.36","114.61","112.96","21.92M","-0.62%"
"06/09/2022","114.48","113.83","114.71","113.68","15.53M","0.33%"
"06/08/2022","114.10","114.68","115.13","114.08","11.48M","-0.89%"
"06/07/2022","115.12","114.61","115.78","114.58","14.28M","1.08%"
"06/06/2022","113.89","115.15","115.51","113.81","20.82M","-1.84%"
"06/03/2022","116.03","115.09","116.06","114.87","15.33M","-0.21%"
"06/02/2022","116.28","116.63","116.71","115.46","9.83M","0.05%"
"06/01/2022","116.22","117.03","117.34","115.69","15.54M","-0.29%"
"05/31/2022","116.56","117.18","117.23","115.93","28.39M","-2.12%"
"05/27/2022","119.08","119.36","119.74","118.74","11.19M","0.24%"
"05/26/2022","118.79","119.02","119.09","117.80","14.91M","-0.45%"
"05/25/2022","119.33","119.61","119.62","118.59","14.41M","0.40%"
"05/24/2022","118.86","117.90","119.64","117.86","23.39M","1.97%"
"05/23/2022","116.56","117.71","118.25","116.54","15.93M","-1.65%"
"05/20/2022","118.51","117.09","119.02","117.06","22.78M","1.14%"
"05/19/2022","117.18","118.64","118.72","116.85","21.94M","0.24%"
"05/18/2022","116.90","114.72","117.00","114.61","21.34M","2.13%"
"05/17/2022","114.46","114.71","115.35","114.36","15.04M","-1.21%"
"05/16/2022","115.86","116.21","116.93","115.85","11.05M","-0.10%"
"05/13/2022","115.98","116.98","117.15","115.90","20.78M","-1.48%"
"05/12/2022","117.72","118.02","118.89","117.65","26.41M","-0.19%"
"05/11/2022","117.94","114.74","117.94","114.44","34.17M","1.93%"
"05/10/2022","115.71","115.89","116.96","115.48","33.64M","0.91%"
"05/09/2022","114.67","112.86","114.71","112.62","26.77M","0.88%"
"05/06/2022","113.67","114.14","115.04","113.31","32.79M","-1.47%"
"05/05/2022","115.37","116.35","116.47","114.01","48.38M","-2.74%"
"05/04/2022","118.62","117.97","118.96","117.35","25.58M","0.55%"
"05/03/2022","117.97","119.04","119.31","117.89","21.26M","0.67%"
"05/02/2022","117.18","117.86","118.27","116.93","29.23M","-1.90%"
"04/29/2022","119.45","119.31","120.97","119.11","26.15M","-1.30%"
"04/28/2022","121.02","120.39","121.07","120.01","16.89M","0.15%"
"04/27/2022","120.84","122.19","122.32","120.77","14.56M","-1.28%"
"04/26/2022","122.41","122.44","123.03","121.76","26.93M","1.01%"
"04/25/2022","121.19","121.38","122.18","121.13","25.42M","1.00%"
"04/22/2022","119.99","120.07","121.44","119.81","19.77M","-0.63%"
"04/21/2022","120.75","120.83","120.91","119.17","23.32M","-0.74%"
"04/20/2022","121.65","120.22","121.96","119.92","31.42M","2.01%"
"04/19/2022","119.25","119.15","119.72","118.67","26.01M","-0.75%"
"04/18/2022","120.15","120.87","121.08","119.69","18.78M","-0.50%"
"04/14/2022","120.75","122.86","122.93","120.38","34.27M","-2.00%"
"04/13/2022","123.22","123.05","124.30","122.89","17.19M","0.20%"
"04/12/2022","122.97","124.05","124.16","122.67","23.12M","-0.14%"
"04/11/2022","123.14","123.92","124.19","122.56","30.02M","-1.58%"
"04/08/2022","125.12","125.45","125.83","124.26","26.86M","-1.08%"
"04/07/2022","126.49","126.11","126.67","125.41","23.46M","-0.75%"
"04/06/2022","127.45","126.43","128.30","126.40","22.95M","-0.81%"
"04/05/2022","128.49","130.76","130.77","128.29","25.20M","-2.26%"
"04/04/2022","131.46","131.93","131.98","130.71","13.61M","-0.69%"
"04/01/2022","132.38","130.01","132.96","129.71","23.49M","0.23%"
"03/31/2022","132.08","131.98","132.67","131.66","19.90M","0.24%"
"03/30/2022","131.76","130.07","132.01","129.99","16.31M","0.78%"
"03/29/2022","130.74","130.56","131.55","129.74","19.32M","0.76%"
"03/28/2022","129.76","129.39","130.56","129.04","17.66M","0.85%"
"03/25/2022","128.66","129.50","129.52","127.65","25.69M","-1.39%"
"03/24/2022","130.47","129.65","131.18","129.60","17.14M","-0.78%"
"03/23/2022","131.50","129.37","131.60","128.86","21.27M","2.19%"
"03/22/2022","128.68","128.96","129.34","128.34","21.83M","-1.28%"
"03/21/2022","130.35","131.28","131.67","129.75","26.12M","-2.32%"
"03/18/2022","133.44","132.57","133.54","132.57","55.89M","1.22%"
"03/17/2022","131.83","132.82","133.34","131.07","19.33M","-0.75%"
"03/16/2022","132.82","131.83","133.13","130.32","25.86M","0.98%"
"03/15/2022","131.53","132.86","133.15","131.19","17.52M","-0.17%"
"03/14/2022","131.76","132.70","132.89","131.72","24.38M","-2.33%"
"03/11/2022","134.91","134.33","135.45","134.21","15.58M","0.33%"
"03/10/2022","134.46","134.83","135.17","133.72","26.87M","-1.44%"
"03/09/2022","136.42","137.07","137.34","136.13","18.82M","-0.98%"
"03/08/2022","137.77","137.51","138.25","137.25","28.33M","-1.01%"
"03/07/2022","139.17","139.12","140.64","138.77","23.71M","-0.76%"
"03/04/2022","140.24","140.36","140.82","139.30","25.85M","1.73%"
"03/03/2022","137.86","137.49","138.70","137.02","20.65M","1.02%"
"03/02/2022","136.47","139.84","140.42","136.41","30.40M","-3.42%"
"03/01/2022","141.30","140.36","142.33","140.00","35.66M","1.02%"
"02/28/2022","139.87","138.43","140.04","138.32","25.82M","2.19%"
"02/25/2022","136.87","136.86","137.31","136.18","15.03M","0.07%"
"02/24/2022","136.77","139.10","139.37","136.25","28.15M","0.07%"
"02/23/2022","136.68","137.68","137.85","136.57","17.76M","-1.38%"
"02/22/2022","138.59","137.69","138.67","137.47","19.53M","0.26%"
"02/18/2022","138.23","137.52","138.37","137.16","17.52M","1.05%"
"02/17/2022","136.79","136.45","137.57","135.90","24.51M","0.74%"
"02/16/2022","135.78","135.95","136.07","134.51","16.47M","0.59%"
"02/15/2022","134.98","135.60","135.84","134.94","18.20M","-1.14%"
"02/14/2022","136.53","137.13","137.74","135.97","23.16M","-1.24%"
"02/11/2022","138.25","136.87","138.51","135.36","43.21M","1.48%"
"02/10/2022","136.23","137.66","137.83","135.84","30.90M","-1.59%"
"02/09/2022","138.43","138.72","139.37","138.19","14.35M","0.19%"
"02/08/2022","138.17","138.21","138.58","137.82","16.27M","-0.67%"
"02/07/2022","139.10","138.91","139.31","138.55","12.96M","0.06%"
"02/04/2022","139.01","139.85","140.14","138.78","23.61M","-1.47%"
"02/03/2022","141.09","140.44","141.48","140.18","17.23M","-0.78%"
"02/02/2022","142.20","141.95","143.57","141.93","18.40M","0.34%"
"02/01/2022","141.72","142.28","142.36","141.05","20.81M","-0.47%"
"01/31/2022","142.39","142.18","142.95","141.96","14.00M","-0.52%"
"01/28/2022","143.13","142.09","143.46","141.85","12.83M","0.03%"
"01/27/2022","143.08","142.41","143.37","142.33","21.50M","1.84%"
"01/26/2022","140.50","142.26","142.57","140.49","23.66M","-1.21%"
"01/25/2022","142.22","143.11","143.71","141.80","15.60M","-0.16%"
"01/24/2022","142.45","144.30","144.37","142.43","25.01M","-0.82%"
"01/21/2022","143.63","143.40","144.10","142.67","28.92M","1.19%"
"01/20/2022","141.94","141.37","141.99","141.09","13.96M","0.62%"
"01/19/2022","141.07","140.53","141.71","140.31","17.93M","0.69%"
"01/18/2022","140.10","140.96","141.31","140.02","21.17M","-1.41%"
"01/14/2022","142.10","143.42","143.46","141.79","23.00M","-1.51%"
"01/13/2022","144.28","143.39","144.42","143.03","15.17M","0.89%"
"01/12/2022","143.01","143.90","144.01","142.99","14.44M","-0.38%"
"01/11/2022","143.56","142.88","143.63","142.70","24.39M","0.67%"
"01/10/2022","142.61","141.65","142.80","141.36","13.78M","0.25%"
"01/07/2022","142.26","143.13","143.24","141.56","18.76M","-0.72%"
"01/06/2022","143.29","142.59","143.44","142.29","19.00M","0.26%"
"01/05/2022","142.92","144.14","144.16","142.71","20.91M","-0.54%"
"01/04/2022","143.70","143.61","144.13","142.74","22.00M","-0.42%"
"01/03/2022","144.30","146.41","146.94","144.28","33.86M","-2.63%"
"12/31/2021","148.19","147.81","149.03","147.43","13.40M","0.20%"
"12/30/2021","147.90","147.25","147.97","146.45","10.36M","0.84%"
"12/29/2021","146.67","146.91","147.31","146.41","11.77M","-1.09%"
"12/28/2021","148.29","149.60","149.78","148.01","9.18M","-0.40%"
"12/27/2021","148.88","148.46","149.01","148.32","7.82M","0.24%"
"12/23/2021","148.52","149.59","149.60","148.03","11.64M","-0.87%"
"12/22/2021","149.82","149.73","149.86","149.02","12.25M","0.46%"
"12/21/2021","149.13","148.14","149.20","147.62","16.60M","-0.38%"
"12/20/2021","149.70","150.75","151.02","149.60","17.15M","-0.75%"
"12/17/2021","150.83","150.34","150.98","150.16","18.09M","1.13%"
"12/16/2021","149.14","148.75","149.88","148.73","18.68M","-0.07%"
"12/15/2021","149.25","149.61","150.79","149.13","25.38M","-0.96%"
"12/14/2021","150.70","150.37","150.93","149.31","14.02M","-0.24%"
"12/13/2021","151.06","150.39","151.30","150.31","17.86M","1.48%"
"12/10/2021","148.86","149.92","150.24","148.81","14.30M","-0.24%"
"12/09/2021","149.22","149.34","149.84","148.48","17.54M","0.56%"
"12/08/2021","148.39","150.47","150.48","148.36","33.63M","-1.73%"
"12/07/2021","151.00","151.72","152.52","150.86","22.12M","-0.81%"
"12/06/2021","152.23","154.05","154.35","151.93","30.92M","-1.37%"
"12/03/2021","154.35","151.68","155.12","151.35","34.43M","1.19%"
"12/02/2021","152.53","152.93","152.99","150.76","17.75M","0.12%"
"12/01/2021","152.34","150.49","152.41","149.79","30.84M","0.49%"
"11/30/2021","151.59","150.83","152.07","150.25","31.48M","1.52%"
"11/29/2021","149.32","148.31","149.63","148.17","23.23M","-0.80%"
"11/26/2021","150.53","148.83","150.68","148.67","20.06M","2.53%"
"11/24/2021","146.82","144.94","146.82","144.79","13.77M","1.61%"
"11/23/2021","144.50","145.93","146.11","144.50","15.32M","-1.45%"
"11/22/2021","146.62","147.40","147.64","146.13","15.27M","-1.17%"
"11/19/2021","148.36","147.58","148.60","147.58","14.02M","1.06%"
"11/18/2021","146.81","145.99","146.90","145.95","11.06M","0.38%"
"11/17/2021","146.26","144.57","146.29","144.46","14.24M","0.79%"
"11/16/2021","145.11","145.69","146.38","144.85","13.00M","-0.25%"
"11/15/2021","145.48","146.89","146.96","145.22","15.23M","-1.26%"
